           * c:\users\pmuru\esim-workspace\subtractor\subtractor.cir
           Transient Analysis  Sat Oct 08 20:08:52  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
204	8.083840e-01	3.687513e-12	4.386009e-13	-8.80988e-06	
205	8.165760e-01	-3.24910e-12	-3.83050e-13	-7.71989e-11	
206	8.329600e-01	3.242006e-12	3.830503e-13	-8.79697e-11	
207	8.657280e-01	-3.23849e-12	-3.83050e-13	-7.72171e-11	
208	9.002000e-01	3.235149e-12	3.830503e-13	-8.79087e-11	
209	9.002100e-01	6.035572e-11	-6.57557e-17	-1.13360e-10	
210	9.002300e-01	6.075290e-11	1.154782e-16	-9.41609e-11	
211	9.002700e-01	6.293885e-11	-1.04164e-16	-8.54238e-11	
212	9.003000e-01	6.337881e-11	1.059928e-16	-8.43646e-11	
213	9.003080e-01	1.833769e-12	1.629313e-16	-3.40359e-11	
214	9.003240e-01	7.601490e-13	-1.62826e-16	-3.40035e-11	
215	9.003560e-01	-3.49654e-14	1.628766e-16	-3.39720e-11	
216	9.004200e-01	8.649129e-14	-1.62821e-16	-3.39032e-11	
217	9.005480e-01	-9.17146e-14	1.628487e-16	-3.38344e-11	
218	9.008040e-01	9.349641e-14	-1.62832e-16	-3.37531e-11	
219	9.013160e-01	-9.41793e-14	1.628338e-16	-3.37385e-11	
220	9.023400e-01	9.449132e-14	-1.62834e-16	-3.37334e-11	
221	9.043880e-01	-9.46394e-14	1.628334e-16	-3.37391e-11	
222	9.084840e-01	9.471024e-14	-1.62833e-16	-3.37330e-11	
223	9.166760e-01	-9.47451e-14	1.628332e-16	-3.37403e-11	
224	9.330600e-01	9.476234e-14	-1.62833e-16	-3.37321e-11	
225	9.658280e-01	-9.47709e-14	1.628332e-16	-3.37405e-11	
226	1.000100e+00	9.477920e-14	-1.62833e-16	-3.37322e-11	
227	1.000110e+00	-6.10193e-11	1.340453e-16	1.651394e-11	
228	1.000130e+00	-6.14649e-11	-1.35437e-16	1.602149e-11	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	1.000170e+00	-6.16799e-11	1.251656e-16	8.754398e-12	
230	1.000200e+00	-6.11929e-11	-1.98068e-16	-2.99293e-11	
